
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Cal Check
402,10-27-2016 19:00,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9728,  0.0880,  1.8911,  0.0572,  0.3867,  0.0189,  0.0377,  0.0049,  0.0110,  0.0014,  0.0193,  0.0012,  2.8928,  0.0227,  0.0010,  0.0010,  0.0190,  0.0002,  0.0031,  0.0003,  0.0266,  0.0009,  0.0086,  0.0009,  0.0295,  0.0008,  0.0032,  0.0008,  0.0112,  0.0008,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2334,  0.0014,  0.0004,  0.0004,  0.0001,  0.0015,  0.0007,Passed
403,10-27-2016 19:00,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.1448,  0.0955,  2.1818,  0.0628,  0.3219,  0.0202,  0.0166,  0.0054,  0.0122,  0.0015,  0.0284,  0.0015,  2.8750,  0.0213,< LOD,  0.0009,  0.0159,  0.0003,  0.0036,  0.0004,  0.0272,  0.0009,  0.0089,  0.0008,  0.0291,  0.0007,  0.0028,  0.0008,  0.0114,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2549,  0.0013,  0.0003,  0.0007,  0.0001,  0.0014,  0.0007,Passed
404,10-27-2016 19:01,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2984,  0.0992,  1.9723,  0.0599,  0.3486,  0.0208,  0.0199,  0.0056,  0.0144,  0.0017,  0.0263,  0.0014,  3.0237,  0.0219,  0.0022,  0.0010,  0.0191,  0.0002,  0.0042,  0.0004,  0.0335,  0.0010,  0.0103,  0.0009,  0.0269,  0.0007,  0.0032,  0.0008,  0.0117,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2680,  0.0015,  0.0003,  0.0006,  0.0001,  0.0010,  0.0007,Passed
405,10-27-2016 19:01,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.1236,  0.0968,  2.7730,  0.0709,  0.2617,  0.0202,< LOD,  0.0052,  0.0160,  0.0018,  0.0255,  0.0013,  2.5482,  0.0194,  0.0012,  0.0008,  0.0156,  0.0003,  0.0050,  0.0004,  0.0331,  0.0010,  0.0084,  0.0008,  0.0298,  0.0007,  0.0030,  0.0008,  0.0106,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2542,  0.0012,  0.0003,  0.0008,  0.0001,  0.0014,  0.0006,Passed
406,10-27-2016 19:01,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9173,  0.0872,  2.6414,  0.0671,  0.3784,  0.0189,  0.0395,  0.0049,  0.0112,  0.0014,  0.0199,  0.0013,  2.6780,  0.0214,  0.0031,  0.0010,  0.0155,  0.0002,  0.0041,  0.0004,  0.0251,  0.0009,  0.0089,  0.0009,  0.0302,  0.0007,  0.0033,  0.0008,  0.0110,  0.0008,  0.0008,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2326,  0.0016,  0.0003,  0.0005,  0.0001,  0.0019,  0.0007,Passed
407,10-27-2016 19:02,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9231,  0.0917,  3.0380,  0.0741,  0.2597,  0.0201,< LOD,  0.0053,  0.0117,  0.0015,  0.0300,  0.0014,  2.5612,  0.0196,  0.0020,  0.0009,  0.0146,  0.0003,  0.0042,  0.0004,  0.0316,  0.0010,  0.0084,  0.0008,  0.0323,  0.0007,  0.0033,  0.0008,  0.0111,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2497,  0.0014,  0.0003,  0.0008,  0.0001,  0.0008,  0.0006,Passed
408,10-27-2016 19:02,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.8861,  0.0899,  2.7808,  0.0706,  0.2682,  0.0193,  0.0106,  0.0051,  0.0120,  0.0015,  0.0259,  0.0013,  2.5964,  0.0198,  0.0023,  0.0009,  0.0143,  0.0003,  0.0033,  0.0004,  0.0311,  0.0010,  0.0081,  0.0008,  0.0321,  0.0007,  0.0033,  0.0008,  0.0103,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2378,  0.0011,  0.0003,  0.0008,  0.0001,  0.0009,  0.0006,Passed
409,10-27-2016 19:02,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9712,  0.0912,  3.1257,  0.0742,  0.3059,  0.0199,  0.0167,  0.0053,  0.0146,  0.0017,  0.0281,  0.0015,  2.9196,  0.0217,  0.0017,  0.0010,  0.0170,  0.0003,  0.0043,  0.0004,  0.0291,  0.0010,  0.0093,  0.0008,  0.0323,  0.0007,  0.0033,  0.0008,  0.0101,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2490,  0.0016,  0.0003,  0.0007,  0.0001,  0.0009,  0.0007,Passed
410,10-27-2016 19:03,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.0685,  0.0959,  3.2423,  0.0767,  0.2464,  0.0208,< LOD,  0.0055,  0.0165,  0.0018,  0.0295,  0.0014,  2.5906,  0.0194,  0.0015,  0.0008,  0.0143,  0.0003,  0.0047,  0.0004,  0.0310,  0.0010,  0.0089,  0.0008,  0.0303,  0.0007,  0.0030,  0.0008,  0.0106,  0.0007,  0.0010,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2622,  0.0011,  0.0003,  0.0008,  0.0001,  0.0014,  0.0006,Passed
411,10-27-2016 19:03,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9055,  0.0911,  3.0723,  0.0745,  0.2372,  0.0200,< LOD,  0.0054,  0.0150,  0.0017,  0.0306,  0.0015,  2.8397,  0.0208,  0.0023,  0.0009,  0.0166,  0.0003,  0.0042,  0.0004,  0.0317,  0.0010,  0.0094,  0.0008,  0.0294,  0.0007,  0.0030,  0.0008,  0.0105,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2492,  0.0015,  0.0003,  0.0008,  0.0001,  0.0010,  0.0006,Passed
412,10-27-2016 19:03,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9955,  0.0947,  3.1121,  0.0754,  0.2565,  0.0206,< LOD,  0.0054,  0.0158,  0.0017,  0.0284,  0.0014,  2.4669,  0.0191,  0.0015,  0.0008,  0.0170,  0.0003,  0.0045,  0.0004,  0.0382,  0.0011,  0.0093,  0.0008,  0.0311,  0.0007,  0.0029,  0.0008,  0.0104,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2576,  0.0013,  0.0003,  0.0008,  0.0001,  0.0008,  0.0006,Passed
413,10-27-2016 19:03,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.8558,  0.0893,  3.0772,  0.0739,  0.2474,  0.0196,< LOD,  0.0050,  0.0119,  0.0015,  0.0328,  0.0015,  2.6139,  0.0204,  0.0019,  0.0009,  0.0146,  0.0003,  0.0045,  0.0004,  0.0269,  0.0009,  0.0095,  0.0008,  0.0296,  0.0007,  0.0030,  0.0008,  0.0095,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2411,  0.0014,  0.0003,  0.0007,  0.0001,  0.0010,  0.0007,Passed
414,10-27-2016 19:04,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.0586,  0.0950,  2.9243,  0.0731,  0.2312,  0.0208,< LOD,  0.0055,  0.0152,  0.0017,  0.0266,  0.0012,  2.3734,  0.0184,< LOD,  0.0008,  0.0149,  0.0003,  0.0044,  0.0004,  0.0333,  0.0010,  0.0099,  0.0008,  0.0288,  0.0007,  0.0030,  0.0008,  0.0109,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2653,  0.0012,  0.0003,  0.0009,  0.0001,  0.0011,  0.0006,Passed
415,10-27-2016 19:04,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.6794,  0.0840,  4.5734,  0.0889,  0.3186,  0.0193,  0.0268,  0.0051,  0.0124,  0.0016,  0.0355,  0.0018,  5.4291,  0.0311,  0.0034,  0.0015,  0.0364,  0.0001,  0.0044,  0.0004,  0.0316,  0.0010,  0.0075,  0.0009,  0.0364,  0.0008,  0.0034,  0.0008,  0.0093,  0.0008,  0.0007,  0.0000,  0.0031,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2289,  0.0022,  0.0003,  0.0005,  0.0001,  0.0016,  0.0007,Passed
416,10-27-2016 19:04,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9955,  0.0936,  3.3322,  0.0775,  0.2681,  0.0204,  0.0074,  0.0056,  0.0162,  0.0018,  0.0294,  0.0015,  2.7163,  0.0203,  0.0021,  0.0009,  0.0147,  0.0003,  0.0050,  0.0004,  0.0308,  0.0010,  0.0101,  0.0008,  0.0308,  0.0007,  0.0025,  0.0008,  0.0119,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2570,  0.0016,  0.0003,  0.0008,  0.0001,  0.0008,  0.0006,Passed
417,10-27-2016 19:05,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.5116,  0.0778,  2.5542,  0.0669,  0.2993,  0.0179,  0.0297,  0.0047,  0.0092,  0.0013,  0.0205,  0.0011,  2.1795,  0.0185,  0.0019,  0.0008,  0.0125,  0.0003,  0.0040,  0.0004,  0.0252,  0.0009,  0.0095,  0.0008,  0.0260,  0.0007,  0.0028,  0.0008,  0.0098,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2163,  0.0013,  0.0003,  0.0006,  0.0001,  0.0011,  0.0007,Passed
418,10-27-2016 19:05,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.1596,  0.0645,  2.6096,  0.0661,  0.3169,  0.0158,  0.0428,  0.0040,  0.0066,  0.0010,  0.0159,  0.0010,  2.0212,  0.0190,  0.0018,  0.0008,  0.0112,  0.0002,  0.0031,  0.0003,  0.0163,  0.0007,  0.0085,  0.0009,  0.0265,  0.0007,  0.0028,  0.0009,  0.0091,  0.0008,  0.0006,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.1855,  0.0013,  0.0004,  0.0003,  0.0001,  0.0012,  0.0007,Passed
419,10-27-2016 19:05,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,< LOD,  0.0593,  4.2965,  0.0842,  0.2456,  0.0152,  0.0337,  0.0040,  0.0066,  0.0010,  0.0163,  0.0009,  1.5558,  0.0156,  0.0020,  0.0007,  0.0110,  0.0003,  0.0047,  0.0004,  0.0209,  0.0008,  0.0079,  0.0008,  0.0256,  0.0007,  0.0027,  0.0008,  0.0096,  0.0007,  0.0007,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.1776,  0.0014,  0.0003,  0.0006,  0.0001,  0.0021,  0.0007,Passed
420,10-27-2016 19:06,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.0757,  0.0685,  5.5739,  0.0992,  0.1386,  0.0183,< LOD,  0.0049,  0.0118,  0.0014,  0.0277,  0.0012,  2.1377,  0.0174,  0.0029,  0.0008,  0.0111,  0.0003,  0.0070,  0.0005,  0.0260,  0.0009,  0.0088,  0.0008,  0.0301,  0.0007,  0.0029,  0.0008,  0.0108,  0.0007,  0.0009,  0.0000,  0.0008,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2163,  0.0018,  0.0003,  0.0010,  0.0001,  0.0017,  0.0006,Passed
421,10-27-2016 19:06,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.6893,  0.0858,  3.7723,  0.0821,  0.1988,  0.0191,< LOD,  0.0052,  0.0136,  0.0016,  0.0320,  0.0015,  2.6107,  0.0199,  0.0024,  0.0009,  0.0135,  0.0003,  0.0051,  0.0004,  0.0285,  0.0010,  0.0089,  0.0008,  0.0319,  0.0007,  0.0024,  0.0008,  0.0106,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2312,  0.0016,  0.0003,  0.0009,  0.0001,  0.0013,  0.0007,Passed
422,10-27-2016 19:06,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9098,  0.0921,  3.3765,  0.0782,  0.2106,  0.0202,< LOD,  0.0054,  0.0166,  0.0018,  0.0291,  0.0014,  2.4313,  0.0190,  0.0021,  0.0008,  0.0149,  0.0003,  0.0049,  0.0004,  0.0322,  0.0010,  0.0096,  0.0008,  0.0341,  0.0007,  0.0027,  0.0008,  0.0114,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2534,  0.0014,  0.0003,  0.0009,  0.0001,  0.0007,  0.0006,Passed
423,10-27-2016 19:06,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.8750,  0.0891,  2.7795,  0.0702,  0.2877,  0.0196,  0.0103,  0.0051,  0.0137,  0.0016,  0.0213,  0.0011,  2.2298,  0.0186,  0.0012,  0.0008,  0.0143,  0.0003,  0.0042,  0.0004,  0.0278,  0.0009,  0.0101,  0.0008,  0.0305,  0.0007,  0.0025,  0.0008,  0.0108,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2438,  0.0011,  0.0003,  0.0006,  0.0001,< LOD,  0.0006,Passed
424,10-27-2016 19:07,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.8819,  0.0875,  2.1464,  0.0615,  0.3287,  0.0192,  0.0244,  0.0050,  0.0150,  0.0017,  0.0208,  0.0013,  3.0087,  0.0224,  0.0019,  0.0010,  0.0157,  0.0002,  0.0030,  0.0003,  0.0235,  0.0009,  0.0088,  0.0009,  0.0287,  0.0007,  0.0022,  0.0008,  0.0115,  0.0008,  0.0007,  0.0000,  0.0014,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2369,  0.0014,  0.0003,  0.0005,  0.0001,  0.0016,  0.0007,Passed
425,10-27-2016 19:07,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.2926,  0.1002,  2.6067,  0.0686,  0.2979,  0.0206,  0.0171,  0.0058,  0.0166,  0.0019,  0.0246,  0.0013,  2.4346,  0.0189,  0.0011,  0.0008,  0.0146,  0.0003,  0.0044,  0.0004,  0.0303,  0.0010,  0.0103,  0.0008,  0.0304,  0.0007,  0.0024,  0.0008,  0.0113,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2597,  0.0013,  0.0003,  0.0009,  0.0001,< LOD,  0.0006,Passed
426,10-27-2016 19:08,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.3685,  0.0732,  6.6318,  0.1036,  0.2979,  0.0164,  0.0423,  0.0045,  0.0073,  0.0012,  0.0221,  0.0013,  2.7895,  0.0241,< LOD,  0.0010,  0.0115,  0.0002,  0.0016,  0.0003,  0.0102,  0.0006,  0.0025,  0.0009,  0.1828,  0.0017,  0.0008,  0.0007,< LOD,  0.0009,  0.0017,  0.0000,< LOD,  0.0009,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.1898,  0.0014,  0.0004,  0.0003,  0.0001,< LOD,  0.0008,Passed
427,10-27-2016 19:08,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3920,  0.1031,  2.4815,  0.0673,  0.2904,  0.0214,< LOD,  0.0056,  0.0184,  0.0019,  0.0299,  0.0015,  2.6516,  0.0200,< LOD,  0.0009,  0.0149,  0.0003,  0.0035,  0.0004,  0.0293,  0.0010,  0.0096,  0.0008,  0.0336,  0.0007,  0.0025,  0.0008,  0.0122,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2769,  0.0010,  0.0003,  0.0007,  0.0001,  0.0009,  0.0006,Passed
428,10-27-2016 19:09,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3511,  0.1021,  2.2671,  0.0647,  0.2519,  0.0211,< LOD,  0.0057,  0.0181,  0.0019,  0.0276,  0.0014,  2.7007,  0.0201,  0.0018,  0.0009,  0.0161,  0.0003,  0.0038,  0.0004,  0.0351,  0.0011,  0.0095,  0.0008,  0.0324,  0.0007,  0.0023,  0.0008,  0.0121,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2680,  0.0012,  0.0003,  0.0008,  0.0001,  0.0011,  0.0006,Passed
429,10-27-2016 19:09,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.0508,  0.0916,  1.9326,  0.0587,  0.3369,  0.0194,  0.0237,  0.0050,  0.0151,  0.0017,  0.0196,  0.0012,  2.6597,  0.0207,  0.0014,  0.0009,  0.0176,  0.0003,  0.0032,  0.0004,  0.0320,  0.0010,  0.0083,  0.0008,  0.0312,  0.0007,  0.0025,  0.0008,  0.0104,  0.0007,  0.0008,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2404,  0.0013,  0.0003,  0.0006,  0.0001,  0.0013,  0.0007,Passed
430,10-27-2016 19:09,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.0488,  0.0907,  1.8316,  0.0569,  0.3535,  0.0191,  0.0286,  0.0049,  0.0144,  0.0016,  0.0193,  0.0012,  2.7574,  0.0214,  0.0015,  0.0009,  0.0138,  0.0002,  0.0030,  0.0003,  0.0213,  0.0008,  0.0096,  0.0008,  0.0283,  0.0007,  0.0025,  0.0008,  0.0096,  0.0007,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2371,  0.0013,  0.0003,  0.0006,  0.0001,  0.0009,  0.0007,Passed
431,10-27-2016 19:10,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.7675,  0.0829,  3.1728,  0.0728,  0.3403,  0.0177,  0.0414,  0.0047,  0.0120,  0.0015,  0.0189,  0.0012,  2.7397,  0.0221,  0.0011,  0.0010,  0.0138,  0.0002,  0.0022,  0.0003,  0.0184,  0.0008,  0.0081,  0.0009,  0.0352,  0.0008,  0.0029,  0.0008,  0.0091,  0.0008,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2126,  0.0012,  0.0004,  0.0004,  0.0001,  0.0009,  0.0007,Passed
432,10-27-2016 19:10,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.4264,  0.1034,  2.5074,  0.0676,  0.3239,  0.0211,  0.0106,  0.0057,  0.0212,  0.0021,  0.0340,  0.0018,  3.6598,  0.0243,  0.0023,  0.0011,  0.0164,  0.0003,  0.0042,  0.0004,  0.0245,  0.0009,  0.0107,  0.0009,  0.0318,  0.0007,  0.0028,  0.0008,  0.0117,  0.0008,  0.0009,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2693,  0.0018,  0.0003,  0.0007,  0.0001,< LOD,  0.0007,Passed
433,10-27-2016 19:10,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.4505,  0.1045,  2.5320,  0.0680,  0.2827,  0.0213,< LOD,  0.0057,  0.0232,  0.0022,  0.0332,  0.0017,  3.5587,  0.0239,  0.0017,  0.0011,  0.0206,  0.0002,  0.0038,  0.0004,  0.0318,  0.0010,  0.0103,  0.0009,  0.0319,  0.0007,  0.0029,  0.0008,  0.0112,  0.0007,  0.0009,  0.0000,  0.0009,  0.0008,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2723,  0.0018,  0.0003,  0.0007,  0.0001,  0.0009,  0.0007,Passed
434,10-27-2016 19:10,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3951,  0.1025,  2.3878,  0.0659,  0.2988,  0.0210,  0.0099,  0.0059,  0.0234,  0.0023,  0.0260,  0.0015,  3.4236,  0.0233,< LOD,  0.0010,  0.0184,  0.0003,  0.0040,  0.0004,  0.0312,  0.0010,  0.0108,  0.0009,  0.0307,  0.0007,  0.0028,  0.0008,  0.0117,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2695,  0.0017,  0.0003,  0.0007,  0.0001,  0.0009,  0.0007,Passed
435,10-27-2016 19:11,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.5551,  0.1065,  2.4233,  0.0663,  0.3249,  0.0212,  0.0111,  0.0058,  0.0204,  0.0021,  0.0244,  0.0014,  2.7011,  0.0202,  0.0015,  0.0009,  0.0173,  0.0003,  0.0033,  0.0004,  0.0383,  0.0011,  0.0107,  0.0008,  0.0319,  0.0007,  0.0028,  0.0008,  0.0127,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2754,  0.0013,  0.0003,  0.0007,  0.0001,< LOD,  0.0006,Passed
436,10-27-2016 19:11,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.9307,  0.0878,  1.6943,  0.0548,  0.3642,  0.0188,  0.0325,  0.0048,  0.0121,  0.0015,  0.0189,  0.0012,  2.5695,  0.0210,< LOD,  0.0009,  0.0136,  0.0003,  0.0024,  0.0003,  0.0204,  0.0008,  0.0098,  0.0009,  0.0281,  0.0007,  0.0025,  0.0008,  0.0108,  0.0008,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2306,  0.0012,  0.0004,  0.0005,  0.0001,  0.0012,  0.0007,Passed


File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Cal Check
437,10-27-2016 19:12,SERVICE,si,,,,MudrockTrace,,  1.0,NO RESULTS,100.0,,0.0,,0.0,Passed
438,10-27-2016 19:13,SERVICE,si,,,,MudrockTrace,,  5.0,NO RESULTS,100.0,,0.0,,0.0,Passed


File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Pb,Pb Err,Th,Th Err,U,U Err,Cal Check
439,10-27-2016 19:14,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  0.5085,  0.0734,  1.2880,  0.0475,  0.4116,  0.0167,  0.0583,  0.0041,  0.0083,  0.0012,  0.0139,  0.0011,  2.9930,  0.0248,  0.0018,  0.0011,  0.0167,  0.0001,  0.0022,  0.0003,  0.0162,  0.0007,  0.0085,  0.0009,  0.0254,  0.0008,  0.0025,  0.0009,  0.0097,  0.0008,  0.0003,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0002,  0.0000,< LOD,  0.2006,  0.0016,  0.0004,  0.0001,  0.0001,  0.0011,  0.0007,Passed
440,10-27-2016 19:15,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3159,  0.0976,  2.3176,  0.0634,  0.3640,  0.0200,  0.0216,  0.0051,  0.0194,  0.0019,  0.0238,  0.0015,  3.4886,  0.0251,  0.0022,  0.0011,  0.0215,  0.0002,  0.0039,  0.0004,  0.0278,  0.0009,  0.0103,  0.0009,  0.0333,  0.0008,  0.0031,  0.0009,  0.0114,  0.0008,  0.0007,  0.0000,< LOD,  0.0008,  0.0002,  0.0000,  0.0003,  0.0000,< LOD,  0.2500,  0.0017,  0.0004,  0.0005,  0.0001,  0.0011,  0.0007,Passed
441,10-27-2016 19:15,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3575,  0.1016,  2.4188,  0.0664,  0.3544,  0.0211,  0.0165,  0.0056,  0.0220,  0.0022,  0.0263,  0.0016,  4.1506,  0.0261,  0.0023,  0.0012,  0.0236,  0.0002,  0.0037,  0.0004,  0.0315,  0.0010,  0.0110,  0.0009,  0.0322,  0.0008,  0.0030,  0.0008,  0.0123,  0.0008,  0.0008,  0.0000,  0.0011,  0.0008,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2692,  0.0017,  0.0003,  0.0007,  0.0001,  0.0008,  0.0007,Passed
442,10-27-2016 19:15,SERVICE,si,,,,MudrockTrace,MudrockTrace, 10.0,,0.0,,0.0,,0.0,  1.3895,  0.1022,  2.4708,  0.0667,  0.3288,  0.0209,  0.0181,  0.0058,  0.0195,  0.0020,  0.0244,  0.0014,  2.9850,  0.0215,  0.0020,  0.0010,  0.0163,  0.0003,  0.0038,  0.0004,  0.0316,  0.0010,  0.0101,  0.0008,  0.0302,  0.0007,  0.0027,  0.0008,  0.0106,  0.0007,  0.0009,  0.0000,< LOD,  0.0007,  0.0002,  0.0000,  0.0004,  0.0000,< LOD,  0.2712,  0.0013,  0.0003,  0.0006,  0.0001,  0.0012,  0.0007,Passed
